Country code,Year,SeriesID,National currency,Value,SourceID,Access time
762,2020,7,Somoni (TJS),11.3,3,June 2023
762,2021,7,Somoni (TJS),11.3,3,June 2023
762,2022,7,Somoni (TJS),10.2,3,June 2023
762,1995,8,,0.1,3,June 2023
762,2005,8,,3.1,3,June 2023
762,2010,8,,4.4,3,June 2023
762,2015,8,,6.2,3,June 2023
762,2019,8,,9.5,3,June 2023
762,2020,8,,10.3,3,June 2023
762,2021,8,,11.3,3,June 2023
762,2022,8,,11.0,3,June 2023
764,1995,7,Baht (THB),25.2,3,June 2023
764,2005,7,Baht (THB),41.0,3,June 2023
764,2010,7,Baht (THB),30.2,3,June 2023
764,2015,7,Baht (THB),36.1,3,June 2023
764,2019,7,Baht (THB),30.2,3,June 2023
764,2020,7,Baht (THB),30.0,3,June 2023
764,2021,7,Baht (THB),33.4,3,June 2023
764,2022,7,Baht (THB),34.6,3,June 2023
764,1995,8,,24.9,3,June 2023
764,2005,8,,40.2,3,June 2023
764,2010,8,,31.7,3,June 2023
764,2015,8,,34.2,3,June 2023
764,2019,8,,31.0,3,June 2023
764,2020,8,,31.3,3,June 2023
764,2021,8,,32.0,3,June 2023
764,2022,8,,35.1,3,June 2023
768,1995,7,"CFA Franc, BCEAO (XOF)",490.0,3,June 2023
768,2005,7,"CFA Franc, BCEAO (XOF)",556.0,3,June 2023
768,2010,7,"CFA Franc, BCEAO (XOF)",490.9,3,June 2023
768,2015,7,"CFA Franc, BCEAO (XOF)",602.5,3,June 2023
768,2019,7,"CFA Franc, BCEAO (XOF)",583.9,3,June 2023
768,2020,7,"CFA Franc, BCEAO (XOF)",534.6,3,June 2023
768,2021,7,"CFA Franc, BCEAO (XOF)",579.2,3,June 2023
768,2022,7,"CFA Franc, BCEAO (XOF)",615.0,3,June 2023
768,1995,8,,499.1,3,June 2023
768,2005,8,,527.3,3,June 2023
768,2010,8,,494.8,3,June 2023
768,2015,8,,591.2,3,June 2023
768,2019,8,,585.9,3,June 2023
768,2020,8,,575.6,3,June 2023
768,2021,8,,554.5,3,June 2023
768,2022,8,,623.8,3,June 2023
772,1995,7,New Zealand Dollar (NZD),1.5,3,June 2023
772,2005,7,New Zealand Dollar (NZD),1.5,3,June 2023
772,2010,7,New Zealand Dollar (NZD),1.3,3,June 2023
772,2015,7,New Zealand Dollar (NZD),1.5,3,June 2023
772,2019,7,New Zealand Dollar (NZD),1.5,3,June 2023
772,2020,7,New Zealand Dollar (NZD),1.4,3,June 2023
772,2021,7,New Zealand Dollar (NZD),1.5,3,June 2023
772,2022,7,New Zealand Dollar (NZD),1.6,3,June 2023
772,1995,8,,1.5,3,June 2023
772,2005,8,,1.4,3,June 2023
772,2010,8,,1.4,3,June 2023
772,2015,8,,1.4,3,June 2023
772,2019,8,,1.5,3,June 2023
772,2020,8,,1.5,3,June 2023
772,2021,8,,1.4,3,June 2023
772,2022,8,,1.6,3,June 2023
776,1995,7,Pa'anga (TOP),1.3,3,June 2023
776,2005,7,Pa'anga (TOP),2.1,3,June 2023
776,2010,7,Pa'anga (TOP),1.8,3,June 2023
776,2015,7,Pa'anga (TOP),2.2,3,June 2023
776,2019,7,Pa'anga (TOP),2.3,3,June 2023
776,2020,7,Pa'anga (TOP),2.3,3,June 2023
776,2021,7,Pa'anga (TOP),2.3,3,June 2023
776,2022,7,Pa'anga (TOP),2.3,3,June 2023
776,1995,8,,1.3,3,June 2023
776,2005,8,,1.9,3,June 2023
776,2010,8,,1.9,3,June 2023
776,2015,8,,2.1,3,June 2023
776,2019,8,,2.3,3,June 2023
776,2020,8,,2.3,3,June 2023
776,2021,8,,2.3,3,June 2023
776,2022,8,,2.3,3,June 2023
780,1995,7,TT Dollar (TTD),6.0,3,June 2023
780,2005,7,TT Dollar (TTD),6.3,3,June 2023
780,2010,7,TT Dollar (TTD),6.4,3,June 2023
780,2015,7,TT Dollar (TTD),6.4,3,June 2023
780,2019,7,TT Dollar (TTD),6.8,3,June 2023
780,2020,7,TT Dollar (TTD),6.7,3,June 2023
780,2021,7,TT Dollar (TTD),6.8,3,June 2023
780,2022,7,TT Dollar (TTD),6.7,3,June 2023
780,1995,8,,5.9,3,June 2023
780,2005,8,,6.3,3,June 2023
780,2010,8,,6.4,3,June 2023
780,2015,8,,6.4,3,June 2023
780,2019,8,,6.8,3,June 2023
780,2020,8,,6.8,3,June 2023
780,2021,8,,6.8,3,June 2023
780,2022,8,,6.8,3,June 2023
788,1995,7,Tunisian Dinar (TND),1.0,3,June 2023
788,2005,7,Tunisian Dinar (TND),1.4,3,June 2023
788,2010,7,Tunisian Dinar (TND),1.4,3,June 2023
788,2015,7,Tunisian Dinar (TND),2.0,3,June 2023
788,2019,7,Tunisian Dinar (TND),2.8,3,June 2023
788,2020,7,Tunisian Dinar (TND),2.7,3,June 2023
788,2021,7,Tunisian Dinar (TND),2.9,3,June 2023
788,2022,7,Tunisian Dinar (TND),3.1,3,June 2023
788,1995,8,,0.9,3,June 2023
788,2005,8,,1.3,3,June 2023
788,2010,8,,1.4,3,June 2023
788,2015,8,,2.0,3,June 2023
788,2019,8,,2.9,3,June 2023
788,2020,8,,2.8,3,June 2023
788,2021,8,,2.8,3,June 2023
788,2022,8,,3.1,3,June 2023
792,1995,7,Turkish Lira (TRY),0.1,3,June 2023
792,2005,7,Turkish Lira (TRY),1.3,3,June 2023
792,2010,7,Turkish Lira (TRY),1.5,3,June 2023
792,2015,7,Turkish Lira (TRY),2.9,3,June 2023
792,2019,7,Turkish Lira (TRY),5.9,3,June 2023
792,2020,7,Turkish Lira (TRY),7.3,3,June 2023
792,2021,7,Turkish Lira (TRY),13.0,3,June 2023
792,2022,7,Turkish Lira (TRY),18.7,3,June 2023
792,1995,8,,0.0,3,June 2023
792,2005,8,,1.3,3,June 2023
792,2010,8,,1.5,3,June 2023
792,2015,8,,2.7,3,June 2023
792,2019,8,,5.7,3,June 2023
792,2020,8,,7.0,3,June 2023
792,2021,8,,8.9,3,June 2023
792,2022,8,,16.5,3,June 2023
795,2010,7,Turkmen. Manat (TMT),3.5,3,June 2023
795,2015,7,Turkmen. Manat (TMT),3.5,3,June 2023
795,2019,7,Turkmen. Manat (TMT),3.5,3,June 2023
795,2020,7,Turkmen. Manat (TMT),3.5,3,June 2023
795,2021,7,Turkmen. Manat (TMT),3.5,3,June 2023
795,2022,7,Turkmen. Manat (TMT),3.5,3,June 2023
798,1995,7,Australian Dollar (AUD),1.3,3,June 2023
798,2005,7,Australian Dollar (AUD),1.4,3,June 2023
798,2010,7,Australian Dollar (AUD),1.0,3,June 2023
798,2015,7,Australian Dollar (AUD),1.4,3,June 2023
798,2019,7,Australian Dollar (AUD),1.4,3,June 2023
798,2020,7,Australian Dollar (AUD),1.3,3,June 2023
798,2021,7,Australian Dollar (AUD),1.4,3,June 2023
798,2022,7,Australian Dollar (AUD),1.5,3,June 2023
798,1995,8,,1.3,3,June 2023
798,2005,8,,1.3,3,June 2023
798,2010,8,,1.1,3,June 2023
798,2015,8,,1.3,3,June 2023
798,2019,8,,1.4,3,June 2023
798,2020,8,,1.5,3,June 2023
798,2021,8,,1.3,3,June 2023
798,2022,8,,1.4,3,June 2023
800,1995,7,Uganda Shilling (UGX),1009.5,3,June 2023
800,2005,7,Uganda Shilling (UGX),1816.9,3,June 2023
800,2010,7,Uganda Shilling (UGX),2308.3,3,June 2023
800,2015,7,Uganda Shilling (UGX),3377.0,3,June 2023
800,2019,7,Uganda Shilling (UGX),3665.2,3,June 2023
800,2020,7,Uganda Shilling (UGX),3650.1,3,June 2023
800,2021,7,Uganda Shilling (UGX),3544.4,3,June 2023
800,2022,7,Uganda Shilling (UGX),3715.7,3,June 2023
800,1995,8,,968.9,3,June 2023
800,2005,8,,1780.5,3,June 2023
800,2010,8,,2177.6,3,June 2023
800,2015,8,,3240.6,3,June 2023
800,2019,8,,3704.0,3,June 2023
800,2020,8,,3718.2,3,June 2023
800,2021,8,,3587.1,3,June 2023
800,2022,8,,3689.8,3,June 2023
804,1995,7,Hryvnia (UAH),1.8,3,June 2023
804,2005,7,Hryvnia (UAH),5.1,3,June 2023
804,2010,7,Hryvnia (UAH),8.0,3,June 2023
804,2015,7,Hryvnia (UAH),24.0,3,June 2023
804,2019,7,Hryvnia (UAH),23.7,3,June 2023
804,2020,7,Hryvnia (UAH),28.3,3,June 2023
804,2021,7,Hryvnia (UAH),27.3,3,June 2023
804,2022,7,Hryvnia (UAH),36.6,3,June 2023
804,1995,8,,1.5,3,June 2023
804,2005,8,,5.1,3,June 2023
804,2010,8,,7.9,3,June 2023
804,2015,8,,21.8,3,June 2023
804,2019,8,,25.8,3,June 2023
804,2020,8,,27.0,3,June 2023
804,2021,8,,27.3,3,June 2023
804,2022,8,,32.3,3,June 2023
784,1995,7,UAE Dirham (AED),3.7,3,June 2023
784,2005,7,UAE Dirham (AED),3.7,3,June 2023
784,2010,7,UAE Dirham (AED),3.7,3,June 2023
784,2015,7,UAE Dirham (AED),3.7,3,June 2023
784,2019,7,UAE Dirham (AED),3.7,3,June 2023
784,2020,7,UAE Dirham (AED),3.7,3,June 2023
784,2021,7,UAE Dirham (AED),3.7,3,June 2023
784,2022,7,UAE Dirham (AED),3.7,3,June 2023
784,1995,8,,3.7,3,June 2023
784,2005,8,,3.7,3,June 2023
784,2010,8,,3.7,3,June 2023
784,2015,8,,3.7,3,June 2023
784,2019,8,,3.7,3,June 2023
784,2020,8,,3.7,3,June 2023
784,2021,8,,3.7,3,June 2023
784,2022,8,,3.7,3,June 2023
826,1995,7,Pound Sterling (GBP),0.6,3,June 2023
826,2005,7,Pound Sterling (GBP),0.6,3,June 2023
826,2010,7,Pound Sterling (GBP),0.6,3,June 2023
826,2015,7,Pound Sterling (GBP),0.7,3,June 2023
826,2019,7,Pound Sterling (GBP),0.8,3,June 2023
826,2020,7,Pound Sterling (GBP),0.7,3,June 2023
826,2021,7,Pound Sterling (GBP),0.7,3,June 2023
826,2022,7,Pound Sterling (GBP),0.8,3,June 2023
826,1995,8,,0.6,3,June 2023
826,2005,8,,0.6,3,June 2023
826,2010,8,,0.6,3,June 2023
826,2015,8,,0.7,3,June 2023
826,2019,8,,0.8,3,June 2023
826,2020,8,,0.8,3,June 2023
826,2021,8,,0.7,3,June 2023
826,2022,8,,0.8,3,June 2023
834,1995,7,Tanzanian Shilling (TZS),550.4,3,June 2023
834,2005,7,Tanzanian Shilling (TZS),1165.5,3,June 2023
834,2010,7,Tanzanian Shilling (TZS),1453.5,3,June 2023
834,2015,7,Tanzanian Shilling (TZS),2148.5,3,June 2023
834,2019,7,Tanzanian Shilling (TZS),2287.9,3,June 2023
834,2020,7,Tanzanian Shilling (TZS),2298.5,3,June 2023
834,2021,7,Tanzanian Shilling (TZS),2297.6,3,June 2023
834,1995,8,,574.8,3,June 2023
834,2005,8,,1128.9,3,June 2023
834,2010,8,,1395.6,3,June 2023
834,2015,8,,1991.4,3,June 2023
834,2019,8,,2288.2,3,June 2023
834,2020,8,,2294.1,3,June 2023
834,2021,8,,2297.8,3,June 2023
858,1995,7,Peso Uruguayo (UYU),7.1,3,June 2023
858,2005,7,Peso Uruguayo (UYU),24.1,3,June 2023
858,2010,7,Peso Uruguayo (UYU),20.1,3,June 2023
858,2015,7,Peso Uruguayo (UYU),29.9,3,June 2023
858,2019,7,Peso Uruguayo (UYU),37.3,3,June 2023
858,2020,7,Peso Uruguayo (UYU),42.3,3,June 2023
858,2021,7,Peso Uruguayo (UYU),44.7,3,June 2023
858,2022,7,Peso Uruguayo (UYU),40.1,3,June 2023
858,1995,8,,6.3,3,June 2023
858,2005,8,,24.5,3,June 2023
858,2010,8,,20.1,3,June 2023
858,2015,8,,27.3,3,June 2023
858,2019,8,,35.3,3,June 2023
858,2020,8,,42.0,3,June 2023
858,2021,8,,43.6,3,June 2023
858,2022,8,,41.2,3,June 2023
860,2015,7,Uzbekistan Sum (UZS),2780.1,3,June 2023
860,2019,7,Uzbekistan Sum (UZS),9502.0,3,June 2023
860,2020,7,Uzbekistan Sum (UZS),10483.0,3,June 2023
860,2021,7,Uzbekistan Sum (UZS),10785.0,3,June 2023
860,2022,7,Uzbekistan Sum (UZS),11215.0,3,June 2023
548,1995,7,Vatu (VUV),113.7,3,June 2023
548,2005,7,Vatu (VUV),112.3,3,June 2023
548,2010,7,Vatu (VUV),93.2,3,June 2023
548,2015,7,Vatu (VUV),110.5,3,June 2023
548,2019,7,Vatu (VUV),114.3,3,June 2023
548,2020,7,Vatu (VUV),107.7,3,June 2023
548,2021,7,Vatu (VUV),112.2,3,June 2023
548,2022,7,Vatu (VUV),117.2,3,June 2023
548,1995,8,,112.1,3,June 2023
548,2005,8,,109.2,3,June 2023
548,2010,8,,96.9,3,June 2023
548,2015,8,,109.0,3,June 2023
548,2019,8,,114.7,3,June 2023
548,2020,8,,115.4,3,June 2023
548,2021,8,,109.5,3,June 2023
548,2022,8,,115.4,3,June 2023
862,1995,7,Bolívar (VED),0.3,3,June 2023
862,2005,7,Bolívar (VED),2.1,3,June 2023
862,2010,7,Bolívar (VED),2.6,3,June 2023
862,2015,7,Bolívar (VED),6.3,3,June 2023
862,1995,8,,0.2,3,June 2023
862,2005,8,,2.1,3,June 2023
862,2010,8,,2.6,3,June 2023
862,2015,8,,6.3,3,June 2023
704,1995,7,Dong (VND),11015.0,3,June 2023
704,2005,7,Dong (VND),15916.0,3,June 2023
704,2010,7,Dong (VND),18932.0,3,June 2023
704,2015,7,Dong (VND),21890.0,3,June 2023
704,2019,7,Dong (VND),23155.0,3,June 2023
704,2020,7,Dong (VND),23131.0,3,June 2023
704,2021,7,Dong (VND),23145.0,3,June 2023
704,2022,7,Dong (VND),23612.0,3,June 2023
704,1995,8,,11038.3,3,June 2023
704,2005,8,,15858.9,3,June 2023
704,2010,8,,18612.9,3,June 2023
704,2015,8,,21697.6,3,June 2023
704,2019,8,,23050.2,3,June 2023
704,2020,8,,23208.4,3,June 2023
704,2021,8,,23159.8,3,June 2023
704,2022,8,,23271.2,3,June 2023
876,1995,7,CFP Franc (XPF),89.1,3,June 2023
876,2005,7,CFP Franc (XPF),101.2,3,June 2023
876,2010,7,CFP Franc (XPF),89.3,3,June 2023
876,2015,7,CFP Franc (XPF),109.6,3,June 2023
876,2019,7,CFP Franc (XPF),106.2,3,June 2023
876,2020,7,CFP Franc (XPF),97.2,3,June 2023
876,2021,7,CFP Franc (XPF),105.4,3,June 2023
876,2022,7,CFP Franc (XPF),111.9,3,June 2023
876,1995,8,,90.8,3,June 2023
876,2005,8,,95.9,3,June 2023
876,2010,8,,90.0,3,June 2023
876,2015,8,,107.6,3,June 2023
876,2019,8,,106.6,3,June 2023
876,2020,8,,104.7,3,June 2023
876,2021,8,,100.9,3,June 2023
876,2022,8,,113.5,3,June 2023
732,1995,7,Moroccan Dirham (MAD),8.5,3,June 2023
732,2005,7,Moroccan Dirham (MAD),9.2,3,June 2023
732,2010,7,Moroccan Dirham (MAD),8.4,3,June 2023
732,2015,7,Moroccan Dirham (MAD),9.9,3,June 2023
732,2019,7,Moroccan Dirham (MAD),9.6,3,June 2023
732,2020,7,Moroccan Dirham (MAD),8.9,3,June 2023
732,2021,7,Moroccan Dirham (MAD),9.3,3,June 2023
732,2022,7,Moroccan Dirham (MAD),10.4,3,June 2023
732,1995,8,,8.5,3,June 2023
732,2005,8,,8.9,3,June 2023
732,2010,8,,8.4,3,June 2023
732,2015,8,,9.8,3,June 2023
732,2019,8,,9.6,3,June 2023
732,2020,8,,9.5,3,June 2023
732,2021,8,,9.0,3,June 2023
732,2022,8,,10.2,3,June 2023
894,1995,7,Zambian Kwacha (ZMW),1.0,3,June 2023
894,2005,7,Zambian Kwacha (ZMW),3.5,3,June 2023
894,2010,7,Zambian Kwacha (ZMW),4.8,3,June 2023
894,2015,7,Zambian Kwacha (ZMW),11.0,3,June 2023
894,2019,7,Zambian Kwacha (ZMW),14.1,3,June 2023
894,2020,7,Zambian Kwacha (ZMW),21.2,3,June 2023
894,2021,7,Zambian Kwacha (ZMW),16.7,3,June 2023
894,2022,7,Zambian Kwacha (ZMW),18.1,3,June 2023
894,1995,8,,0.9,3,June 2023
894,2005,8,,4.5,3,June 2023
894,2010,8,,4.8,3,June 2023
894,2015,8,,8.6,3,June 2023
894,2019,8,,12.9,3,June 2023
894,2020,8,,18.3,3,June 2023
894,2021,8,,20.0,3,June 2023
894,2022,8,,16.9,3,June 2023
716,1995,7,Zimbabwe Dollar (ZWL),0.0,3,June 2023
716,2005,7,Zimbabwe Dollar (ZWL),80.8,3,June 2023
716,1995,8,,0.0,3,June 2023
716,2005,8,,22.4,3,June 2023
