Country code,Year,SeriesID,Value,SourceID,Access time
50,2018,2,0.6,1,April 2023
50,2019,2,0.6,1,April 2023
50,2020,2,0.5,1,April 2023
112,2005,1,55755.0,1,April 2023
112,2010,1,60272.0,1,April 2023
112,2015,1,53261.0,1,April 2023
112,2018,1,57837.0,1,April 2023
112,2019,1,56139.0,1,April 2023
112,2020,1,53185.0,1,April 2023
112,2005,2,5.7,1,April 2023
112,2010,2,6.3,1,April 2023
112,2015,2,5.6,1,April 2023
112,2018,2,6.1,1,April 2023
112,2019,2,5.9,1,April 2023
112,2020,2,5.6,1,April 2023
56,1975,1,116832.0,1,April 2023
56,1985,1,102109.0,1,April 2023
56,2005,1,109033.0,1,April 2023
56,2010,1,105556.0,1,April 2023
56,2015,1,93953.0,1,April 2023
56,2018,1,92230.0,1,April 2023
56,2019,1,91398.0,1,April 2023
56,2020,1,83891.0,1,April 2023
56,1975,2,11.8,1,April 2023
56,1985,2,10.3,1,April 2023
56,2005,2,10.3,1,April 2023
56,2010,2,9.6,1,April 2023
56,2015,2,8.2,1,April 2023
56,2018,2,8.0,1,April 2023
56,2019,2,7.9,1,April 2023
56,2020,2,7.2,1,April 2023
204,1975,1,693.0,1,April 2023
204,1985,1,763.0,1,April 2023
204,2005,1,3198.0,1,April 2023
204,2010,1,5148.0,1,April 2023
204,2015,1,6002.0,1,April 2023
204,2018,1,8044.0,1,April 2023
204,2019,1,7941.0,1,April 2023
204,2020,1,8492.0,1,April 2023
204,1975,2,0.1,1,April 2023
204,1985,2,0.1,1,April 2023
204,2005,2,0.3,1,April 2023
204,2010,2,0.5,1,April 2023
204,2015,2,0.5,1,April 2023
204,2018,2,0.6,1,April 2023
204,2019,2,0.6,1,April 2023
204,2020,2,0.6,1,April 2023
68,1975,1,3336.0,1,April 2023
68,1985,1,4764.0,1,April 2023
68,2005,1,9177.0,1,April 2023
68,2010,1,13904.0,1,April 2023
68,2015,1,18918.0,1,April 2023
68,2018,1,20784.0,1,April 2023
68,2019,1,20677.0,1,April 2023
68,2020,1,17436.0,1,April 2023
68,1975,2,0.6,1,April 2023
68,1985,2,0.7,1,April 2023
68,2005,2,1.0,1,April 2023
68,2010,2,1.4,1,April 2023
68,2015,2,1.7,1,April 2023
68,2018,2,1.8,1,April 2023
68,2019,2,1.8,1,April 2023
68,2020,2,1.5,1,April 2023
70,2005,1,16059.0,1,April 2023
70,2010,1,20734.0,1,April 2023
70,2015,1,19647.0,1,April 2023
70,2018,1,22820.0,1,April 2023
70,2019,1,21351.0,1,April 2023
70,2020,1,21128.0,1,April 2023
70,2005,2,4.2,1,April 2023
70,2010,2,5.5,1,April 2023
70,2015,2,5.6,1,April 2023
70,2018,2,6.7,1,April 2023
70,2019,2,6.3,1,April 2023
70,2020,2,6.3,1,April 2023
72,1975,1,625.0,1,April 2023
72,1985,1,1673.0,1,April 2023
72,2005,1,4515.0,1,April 2023
72,2010,1,3501.0,1,April 2023
72,2015,1,7189.0,1,April 2023
72,2018,1,8315.0,1,April 2023
72,2019,1,7446.0,1,April 2023
72,2020,1,5996.0,1,April 2023
72,1975,2,0.8,1,April 2023
72,1985,2,1.4,1,April 2023
72,2005,2,2.4,1,April 2023
72,2010,2,1.7,1,April 2023
72,2015,2,3.3,1,April 2023
72,2018,2,3.6,1,April 2023
72,2019,2,3.1,1,April 2023
72,2020,2,2.5,1,April 2023
76,1975,1,141202.0,1,April 2023
76,1985,1,166948.0,1,April 2023
76,2005,1,327026.0,1,April 2023
76,2010,1,389556.0,1,April 2023
76,2015,1,474044.0,1,April 2023
76,2018,1,428191.0,1,April 2023
76,2019,1,428083.0,1,April 2023
76,2020,1,405935.0,1,April 2023
76,1975,2,1.2,1,April 2023
76,1985,2,1.2,1,April 2023
76,2005,2,1.7,1,April 2023
76,2010,2,1.9,1,April 2023
76,2015,2,2.2,1,April 2023
76,2018,2,2.0,1,April 2023
76,2019,2,2.0,1,April 2023
76,2020,2,1.8,1,April 2023
96,1975,1,1415.0,1,April 2023
96,1985,1,2963.0,1,April 2023
96,2005,1,4854.0,1,April 2023
96,2010,1,6901.0,1,April 2023
96,2015,1,6022.0,1,April 2023
96,2018,1,7189.0,1,April 2023
96,2019,1,6708.0,1,April 2023
96,2020,1,9255.0,1,April 2023
96,1975,2,8.7,1,April 2023
96,1985,2,13.2,1,April 2023
96,2005,2,13.2,1,April 2023
96,2010,2,17.6,1,April 2023
96,2015,2,14.4,1,April 2023
96,2018,2,16.7,1,April 2023
96,2019,2,15.4,1,April 2023
96,2020,2,21.1,1,April 2023
100,1975,1,74218.0,1,April 2023
100,1985,1,83177.0,1,April 2023
100,2005,1,47002.0,1,April 2023
100,2010,1,44604.0,1,April 2023
100,2015,1,44163.0,1,April 2023
100,2018,1,40434.0,1,April 2023
100,2019,1,38783.0,1,April 2023
100,2020,1,33837.0,1,April 2023
100,1975,2,8.4,1,April 2023
100,1985,2,9.2,1,April 2023
100,2005,2,6.1,1,April 2023
100,2010,2,5.9,1,April 2023
100,2015,2,6.1,1,April 2023
100,2018,2,5.7,1,April 2023
100,2019,2,5.5,1,April 2023
100,2020,2,4.8,1,April 2023
116,2005,1,3447.0,1,April 2023
116,2010,1,5630.0,1,April 2023
116,2015,1,8717.0,1,April 2023
116,2018,1,11230.0,1,April 2023
116,2019,1,13807.0,1,April 2023
116,2020,1,14351.0,1,April 2023
116,2005,2,0.2,1,April 2023
116,2010,2,0.3,1,April 2023
116,2015,2,0.5,1,April 2023
116,2018,2,0.6,1,April 2023
116,2019,2,0.8,1,April 2023
116,2020,2,0.8,1,April 2023
120,1975,1,1925.0,1,April 2023
120,1985,1,3576.0,1,April 2023
120,2005,1,5022.0,1,April 2023
120,2010,1,6666.0,1,April 2023
120,2015,1,7952.0,1,April 2023
120,2018,1,8961.0,1,April 2023
120,2019,1,8872.0,1,April 2023
120,2020,1,9084.0,1,April 2023
120,1975,2,0.1,1,April 2023
120,1985,2,0.2,1,April 2023
120,2005,2,0.2,1,April 2023
120,2010,2,0.3,1,April 2023
120,2015,2,0.3,1,April 2023
120,2018,2,0.3,1,April 2023
120,2019,2,0.3,1,April 2023
120,2020,2,0.3,1,April 2023
124,1975,1,382913.0,1,April 2023
124,1985,1,399744.0,1,April 2023
124,2005,1,546398.0,1,April 2023
124,2010,1,533950.0,1,April 2023
124,2015,1,557038.0,1,April 2023
124,2018,1,578474.0,1,April 2023
124,2019,1,564938.0,1,April 2023
124,2020,1,515523.0,1,April 2023
124,1975,2,16.3,1,April 2023
124,1985,2,15.2,1,April 2023
124,2005,2,16.7,1,April 2023
124,2010,2,15.5,1,April 2023
124,2015,2,15.4,1,April 2023
124,2018,2,15.4,1,April 2023
124,2019,2,14.8,1,April 2023
124,2020,2,13.4,1,April 2023
152,1975,1,17717.0,1,April 2023
152,1985,1,20444.0,1,April 2023
152,2005,1,56141.0,1,April 2023
152,2010,1,70533.0,1,April 2023
152,2015,1,82994.0,1,April 2023
152,2018,1,87847.0,1,April 2023
152,2019,1,93078.0,1,April 2023
152,2020,1,85840.0,1,April 2023
152,1975,2,1.6,1,April 2023
152,1985,2,1.6,1,April 2023
152,2005,2,3.3,1,April 2023
152,2010,2,4.0,1,April 2023
152,2015,2,4.5,1,April 2023
152,2018,2,4.6,1,April 2023
152,2019,2,4.8,1,April 2023
152,2020,2,4.3,1,April 2023
156,1975,1,1114484.0,1,April 2023
156,1985,1,1732386.0,1,April 2023
156,2005,1,5524063.0,1,April 2023
156,2010,1,7943764.0,1,April 2023
156,2015,1,9248027.0,1,April 2023
156,2018,1,9888384.0,1,April 2023
156,2019,1,10041917.0,1,April 2023
156,2020,1,10190639.0,1,April 2023
156,1975,2,1.1,1,April 2023
156,1985,2,1.6,1,April 2023
156,2005,2,4.2,1,April 2023
156,2010,2,5.9,1,April 2023
156,2015,2,6.6,1,April 2023
156,2018,2,7.0,1,April 2023
156,2019,2,7.1,1,April 2023
156,2020,2,7.2,1,April 2023
344,1975,1,10958.0,1,April 2023
344,1985,1,24831.0,1,April 2023
344,2005,1,42376.0,1,April 2023
344,2010,1,41736.0,1,April 2023
344,2015,1,43475.0,1,April 2023
344,2018,1,43477.0,1,April 2023
344,2019,1,42953.0,1,April 2023
344,2020,1,34625.0,1,April 2023
344,1975,2,2.4,1,April 2023
344,1985,2,4.5,1,April 2023
344,2005,2,6.2,1,April 2023
344,2010,2,5.9,1,April 2023
344,2015,2,5.9,1,April 2023
344,2018,2,5.8,1,April 2023
344,2019,2,5.7,1,April 2023
344,2020,2,4.6,1,April 2023
170,1975,1,30061.0,1,April 2023
170,1985,1,41566.0,1,April 2023
170,2005,1,54862.0,1,April 2023
170,2010,1,60869.0,1,April 2023
170,2015,1,76529.0,1,April 2023
170,2018,1,75433.0,1,April 2023
170,2019,1,75099.0,1,April 2023
170,2020,1,75387.0,1,April 2023
170,1975,2,1.2,1,April 2023
170,1985,2,1.3,1,April 2023
170,2005,2,1.3,1,April 2023
170,2010,2,1.3,1,April 2023
170,2015,2,1.6,1,April 2023
170,2018,2,1.5,1,April 2023
170,2019,2,1.5,1,April 2023
170,2020,2,1.5,1,April 2023
178,1975,1,706.0,1,April 2023
178,1985,1,884.0,1,April 2023
178,2005,1,1001.0,1,April 2023
178,2010,1,2080.0,1,April 2023
178,2015,1,3643.0,1,April 2023
178,2018,1,3439.0,1,April 2023
178,2019,1,4054.0,1,April 2023
178,2020,1,4029.0,1,April 2023
178,1975,2,0.4,1,April 2023
178,1985,2,0.4,1,April 2023
178,2005,2,0.2,1,April 2023
178,2010,2,0.4,1,April 2023
178,2015,2,0.7,1,April 2023
178,2018,2,0.6,1,April 2023
178,2019,2,0.7,1,April 2023
178,2020,2,0.6,1,April 2023
188,1975,1,1821.0,1,April 2023
188,1985,1,2053.0,1,April 2023
188,2005,1,5691.0,1,April 2023
188,2010,1,6852.0,1,April 2023
188,2015,1,7153.0,1,April 2023
188,2018,1,7861.0,1,April 2023
188,2019,1,7699.0,1,April 2023
188,2020,1,6781.0,1,April 2023
188,1975,2,0.9,1,April 2023
188,1985,2,0.7,1,April 2023
188,2005,2,1.3,1,April 2023
188,2010,2,1.5,1,April 2023
188,2015,2,1.4,1,April 2023
188,2018,2,1.5,1,April 2023
188,2019,2,1.5,1,April 2023
188,2020,2,1.3,1,April 2023
384,1975,1,3469.0,1,April 2023
384,1985,1,3647.0,1,April 2023
384,2005,1,7156.0,1,April 2023
384,2010,1,7658.0,1,April 2023
384,2015,1,11149.0,1,April 2023
384,2018,1,11649.0,1,April 2023
384,2019,1,12332.0,1,April 2023
384,2020,1,12463.0,1,April 2023
384,1975,2,0.5,1,April 2023
384,1985,2,0.3,1,April 2023
384,2005,2,0.3,1,April 2023
384,2010,2,0.3,1,April 2023
384,2015,2,0.4,1,April 2023
384,2018,2,0.4,1,April 2023
384,2019,2,0.4,1,April 2023
384,2020,2,0.4,1,April 2023
191,2005,1,20531.0,1,April 2023
191,2010,1,18870.0,1,April 2023
191,2015,1,16037.0,1,April 2023
191,2018,1,15794.0,1,April 2023
191,2019,1,15914.0,1,April 2023
191,2020,1,14978.0,1,April 2023
191,2005,2,4.6,1,April 2023
191,2010,2,4.3,1,April 2023
191,2015,2,3.7,1,April 2023
191,2018,2,3.7,1,April 2023
191,2019,2,3.8,1,April 2023
191,2020,2,3.6,1,April 2023
192,1975,1,24651.0,1,April 2023
192,1985,1,32735.0,1,April 2023
192,2005,1,25341.0,1,April 2023
192,2010,1,27298.0,1,April 2023
192,2015,1,28638.0,1,April 2023
192,2018,1,26208.0,1,April 2023
192,2019,1,24005.0,1,April 2023
192,2020,1,24100.0,1,April 2023
192,1975,2,2.6,1,April 2023
192,1985,2,3.2,1,April 2023
192,2005,2,2.2,1,April 2023
192,2010,2,2.4,1,April 2023
192,2015,2,2.5,1,April 2023
192,2018,2,2.3,1,April 2023
192,2019,2,2.1,1,April 2023
192,2020,2,2.1,1,April 2023
531,1975,1,10250.0,1,April 2023
531,1985,1,4533.0,1,April 2023
531,2005,1,5904.0,1,April 2023
531,2010,1,4273.0,1,April 2023
531,2015,1,5728.0,1,April 2023
531,2018,1,3216.0,1,April 2023
531,2019,1,2489.0,1,April 2023
531,2020,1,2038.0,1,April 2023
531,1975,2,60.3,1,April 2023
531,1985,2,24.6,1,April 2023
531,2005,2,26.7,1,April 2023
531,2010,2,18.5,1,April 2023
531,2015,2,36.0,1,April 2023
531,2018,2,20.0,1,April 2023
531,2019,2,15.7,1,April 2023
531,2020,2,13.0,1,April 2023
196,1975,1,1675.0,1,April 2023
196,1985,1,2793.0,1,April 2023
196,2005,1,7183.0,1,April 2023
196,2010,1,7429.0,1,April 2023
196,2015,1,6050.0,1,April 2023
196,2018,1,6433.0,1,April 2023
196,2019,1,6486.0,1,April 2023
196,2020,1,5970.0,1,April 2023
196,1975,2,3.3,1,April 2023
196,1985,2,5.1,1,April 2023
196,2005,2,9.7,1,April 2023
196,2010,2,9.0,1,April 2023
196,2015,2,7.1,1,April 2023
196,2018,2,7.4,1,April 2023
196,2019,2,7.3,1,April 2023
196,2020,2,6.7,1,April 2023
203,1975,1,157889.0,1,April 2023
