Country code,Year,SeriesID,Value,SourceID,Access time
28,2019,5,27.0,2,June 2023
28,2020,5,26.0,2,June 2023
28,2021,5,6.0,2,June 2023
28,1985,6,1.2,2,June 2023
28,1995,6,0.4,2,June 2023
28,2005,6,0.8,2,June 2023
28,2010,6,1.8,2,June 2023
28,2015,6,0.1,2,June 2023
28,2019,6,1.7,2,June 2023
28,2020,6,1.9,2,June 2023
28,2021,6,0.4,2,June 2023
32,1985,3,30.0,2,June 2023
32,1995,3,131.0,2,June 2023
32,2005,3,62.0,2,June 2023
32,2010,3,100.0,2,June 2023
32,2015,3,-45.0,2,June 2023
32,2019,3,-123.0,2,June 2023
32,2020,3,-178.0,2,June 2023
32,2021,3,12.0,2,June 2023
32,1985,4,9.0,2,June 2023
32,1995,4,17.0,2,June 2023
32,2005,4,32.0,2,June 2023
32,2010,4,30.0,2,June 2023
32,2015,4,26.0,2,June 2023
32,2019,4,132.0,2,June 2023
32,2020,4,280.0,2,June 2023
32,2021,4,144.0,2,June 2023
32,1985,5,39.0,2,June 2023
32,1995,5,148.0,2,June 2023
32,2005,5,94.0,2,June 2023
32,2010,5,130.0,2,June 2023
32,2015,5,-19.0,2,June 2023
32,2019,5,9.0,2,June 2023
32,2020,5,102.0,2,June 2023
32,2021,5,155.0,2,June 2023
32,1985,6,0.1,2,June 2023
32,1995,6,0.1,2,June 2023
32,2005,6,0.1,2,June 2023
32,2010,6,0.0,2,June 2023
32,2015,6,0.0,2,June 2023
32,2019,6,0.0,2,June 2023
32,2020,6,0.0,2,June 2023
32,2021,6,0.0,2,June 2023
51,1995,3,111.0,2,June 2023
51,2005,3,105.0,2,June 2023
51,2010,3,209.0,2,June 2023
51,2015,3,174.0,2,June 2023
51,2019,3,357.0,2,June 2023
51,2020,3,-10.0,2,June 2023
51,2021,3,53.0,2,June 2023
51,1995,4,107.0,2,June 2023
51,2005,4,67.0,2,June 2023
51,2010,4,111.0,2,June 2023
